win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std,run_id,scenario_id,y_multiclass,is_anomaly
5,25.0,30.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
6,30.0,35.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
7,35.0,40.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
8,40.0,45.0,132,26.4,132,0,0,8,0.1818181818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
9,45.0,50.0,144,28.8,140,4,0,8,0.1597222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
10,50.0,55.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-150946_baseline_proxy_spoof_seed340180,baseline_proxy_spoof,3,1
1,5.0,10.0,144,28.8,144,0,0,8,0.1805555555555555,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
2,10.0,15.0,148,29.6,140,8,0,8,0.1621621621621621,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
3,15.0,20.0,152,30.4,144,8,0,8,0.1578947368421052,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.47793290020555,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
4,20.0,25.0,160,32.0,148,12,0,8,0.15,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
5,25.0,30.0,152,30.4,144,8,0,8,0.1578947368421052,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205548,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
6,30.0,35.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
7,35.0,40.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
8,40.0,45.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
9,45.0,50.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
10,50.0,55.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151051_baseline_proxy_spoof_seed544116,baseline_proxy_spoof,3,1
1,5.0,10.0,148,29.6,140,8,0,8,0.1554054054054054,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
2,10.0,15.0,156,31.2,148,8,0,8,0.1602564102564102,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.47974924579328,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
3,15.0,20.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
4,20.0,25.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
5,25.0,30.0,160,32.0,152,8,0,8,0.1625,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
6,30.0,35.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
7,35.0,40.0,132,26.4,132,0,0,8,0.1818181818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
8,40.0,45.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
9,45.0,50.0,136,27.2,132,4,0,8,0.1691176470588235,0.0,1,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638958,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
10,50.0,55.0,152,30.4,144,8,0,8,0.1578947368421052,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.47793290020555,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
11,55.0,60.0,148,29.6,140,8,0,8,0.1554054054054054,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260257,20260128-151156_baseline_proxy_spoof_seed864807,baseline_proxy_spoof,3,1
1,5.0,10.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
2,10.0,15.0,144,28.8,136,8,0,8,0.1597222222222222,0.0,1,0.0,0,0.0,0.0,0.0,63.52777777777778,8.473770350358642,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
3,15.0,20.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
4,20.0,25.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
5,25.0,30.0,152,30.4,144,8,0,8,0.1513157894736842,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.47793290020555,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
6,30.0,35.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
7,35.0,40.0,168,33.6,152,16,0,8,0.1428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,62.833333333333336,8.38626049436608,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
8,40.0,45.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
9,45.0,50.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
10,50.0,55.0,128,25.6,128,0,0,8,0.1796875,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151300_baseline_proxy_spoof_seed287770,baseline_proxy_spoof,3,1
1,5.0,10.0,156,31.2,148,8,0,8,0.1602564102564102,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.47974924579328,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
2,10.0,15.0,144,28.8,136,8,0,8,0.1597222222222222,0.0,1,0.0,0,0.0,0.0,0.0,63.52777777777778,8.473770350358642,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
3,15.0,20.0,156,31.2,148,8,0,8,0.1538461538461538,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.47974924579328,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
4,20.0,25.0,136,27.2,136,0,0,8,0.1838235294117647,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
5,25.0,30.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
6,30.0,35.0,148,29.6,140,8,0,8,0.1554054054054054,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
7,35.0,40.0,132,26.4,132,0,0,8,0.1818181818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
8,40.0,45.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
9,45.0,50.0,136,27.2,136,0,0,8,0.1838235294117647,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
10,50.0,55.0,148,29.6,144,4,0,8,0.1621621621621621,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-151405_baseline_proxy_spoof_seed610164,baseline_proxy_spoof,3,1
1,5.0,10.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
2,10.0,15.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
3,15.0,20.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
4,20.0,25.0,156,31.2,144,12,0,8,0.1538461538461538,0.0,1,0.0,0,0.0,0.0,0.0,63.15384615384615,8.43387085001857,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
5,25.0,30.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
6,30.0,35.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
7,35.0,40.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
8,40.0,45.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
9,45.0,50.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
10,50.0,55.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151510_baseline_proxy_spoof_seed828922,baseline_proxy_spoof,3,1
1,5.0,10.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
2,10.0,15.0,132,26.4,132,0,0,8,0.1818181818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
3,15.0,20.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
4,20.0,25.0,144,28.8,144,0,0,8,0.1736111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
5,25.0,30.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
6,30.0,35.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
7,35.0,40.0,128,25.6,128,0,0,8,0.1796875,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
8,40.0,45.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
9,45.0,50.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
10,50.0,55.0,148,29.6,140,8,0,8,0.1621621621621621,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-151615_baseline_proxy_spoof_seed518802,baseline_proxy_spoof,3,1
1,5.0,10.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
2,10.0,15.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
3,15.0,20.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
4,20.0,25.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
5,25.0,30.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
6,30.0,35.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
7,35.0,40.0,140,28.0,136,4,0,8,0.1714285714285714,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
8,40.0,45.0,164,32.8,156,8,0,8,0.1585365853658536,0.0,1,0.0,0,0.0,0.0,0.0,63.64634146341464,8.48294120533431,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
9,45.0,50.0,160,32.0,148,12,0,8,0.15,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
10,50.0,55.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
11,55.0,60.0,132,26.4,132,0,0,8,0.1818181818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151720_baseline_proxy_spoof_seed18042,baseline_proxy_spoof,3,1
1,5.0,10.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
2,10.0,15.0,152,30.4,144,8,0,8,0.1578947368421052,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205548,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
3,15.0,20.0,136,27.2,136,0,0,8,0.1838235294117647,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
4,20.0,25.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
5,25.0,30.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
6,30.0,35.0,168,33.6,152,16,0,8,0.1428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,62.833333333333336,8.386260494366082,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
7,35.0,40.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
8,40.0,45.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
9,45.0,50.0,136,27.2,132,4,0,8,0.1691176470588235,0.0,1,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638958,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
10,50.0,55.0,164,32.8,152,12,0,8,0.1463414634146341,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838537,20260128-151825_baseline_proxy_spoof_seed551089,baseline_proxy_spoof,3,1
1,5.0,10.0,129,25.8,129,0,0,8,0.1782945736434108,0.0,0,0.0,0,0.0,0.0,0.0,64.56589147286822,8.499744602857389,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
2,10.0,15.0,140,28.0,136,4,0,8,0.1714285714285714,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
3,15.0,20.0,140,28.0,136,4,0,8,0.1714285714285714,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
4,20.0,25.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
5,25.0,30.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
6,30.0,35.0,136,27.2,136,0,0,8,0.1764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
7,35.0,40.0,140,28.0,136,4,0,8,0.1714285714285714,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
8,40.0,45.0,140,28.0,140,0,0,8,0.1785714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
9,45.0,50.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
10,50.0,55.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-151930_baseline_proxy_spoof_seed154599,baseline_proxy_spoof,3,1
1,5.0,10.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
2,10.0,15.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-154816_baseline_seed967459,baseline,0,0
3,15.0,20.0,78,15.6,74,4,0,4,0.3076923076923077,0.0,0,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-154816_baseline_seed967459,baseline,0,0
4,20.0,25.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
5,25.0,30.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-154816_baseline_seed967459,baseline,0,0
6,30.0,35.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,0,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-154816_baseline_seed967459,baseline,0,0
7,35.0,40.0,72,14.4,72,0,0,4,0.3611111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
8,40.0,45.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
9,45.0,50.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
10,50.0,55.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154816_baseline_seed967459,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-154921_baseline_seed982134,baseline,0,0
2,10.0,15.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-154921_baseline_seed982134,baseline,0,0
3,15.0,20.0,76,15.2,74,2,0,4,0.3289473684210526,0.0,0,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-154921_baseline_seed982134,baseline,0,0
4,20.0,25.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-154921_baseline_seed982134,baseline,0,0
5,25.0,30.0,80,16.0,74,6,0,4,0.3125,0.0,0,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-154921_baseline_seed982134,baseline,0,0
6,30.0,35.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-154921_baseline_seed982134,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-154921_baseline_seed982134,baseline,0,0
8,40.0,45.0,70,14.0,68,2,0,4,0.3428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-154921_baseline_seed982134,baseline,0,0
9,45.0,50.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-154921_baseline_seed982134,baseline,0,0
10,50.0,55.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-154921_baseline_seed982134,baseline,0,0
1,5.0,10.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,0,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838533,20260128-155025_baseline_seed140395,baseline,0,0
2,10.0,15.0,82,16.4,76,6,0,4,0.2926829268292683,0.0,0,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838533,20260128-155025_baseline_seed140395,baseline,0,0
3,15.0,20.0,78,15.6,72,6,0,4,0.3076923076923077,0.0,0,0.0,0,0.0,0.0,0.0,63.15384615384615,8.433870850018561,20260128-155025_baseline_seed140395,baseline,0,0
4,20.0,25.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-155025_baseline_seed140395,baseline,0,0
5,25.0,30.0,76,15.2,76,0,0,4,0.3552631578947368,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-155025_baseline_seed140395,baseline,0,0
6,30.0,35.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-155025_baseline_seed140395,baseline,0,0
7,35.0,40.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-155025_baseline_seed140395,baseline,0,0
8,40.0,45.0,64,12.8,64,0,0,4,0.359375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-155025_baseline_seed140395,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-155025_baseline_seed140395,baseline,0,0
10,50.0,55.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-155025_baseline_seed140395,baseline,0,0
1,5.0,10.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-155130_baseline_seed924665,baseline,0,0
2,10.0,15.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-155130_baseline_seed924665,baseline,0,0
3,15.0,20.0,80,16.0,76,4,0,4,0.3125,0.0,0,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-155130_baseline_seed924665,baseline,0,0
4,20.0,25.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,0,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-155130_baseline_seed924665,baseline,0,0
